web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665142500-80","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Ongebrande cashewnoten","https://www.ah.nl/producten/product/wi397898/ah-ongebrande-cashewnoten","2.49","2484 kJ (599 kcal)","Vet47 g","Koolhydraten23 g","Prijs per KG € 12,45","Eiwitten19 g"
"1665142503-81","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Ongebrande noten mix","https://www.ah.nl/producten/product/wi397829/ah-ongebrande-noten-mix","2.49","2688 kJ (650 kcal)","Vet58 g","Koolhydraten10 g","Prijs per KG € 12,45","Eiwitten19 g"
"1665142505-82","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Dr. Oetker Cookies & cream","https://www.ah.nl/producten/product/wi526141/dr-oetker-cookies-en-cream","2.49","1781 kJ (424 kcal)","Vet15 g","Koolhydraten68 g","Prijs per KG € 9,05","Eiwitten3.5 g"
"1665142508-83","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Koopmans Wintercake","https://www.ah.nl/producten/product/wi526138/koopmans-wintercake","2.49","1689 kJ (403 kcal)","Vet18 g","Koolhydraten55 g","Prijs per KG € 5,08","Eiwitten3.9 g"
"1665142511-84","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Barebells eiwitreep en Vitamin Well sport pakket","https://www.ah.nl/producten/product/wi523298/barebells-eiwitreep-en-vitamin-well-sport-pakket","2.49","null","null","null","null","null"
"1665142513-85","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Chocoladebroodjes","https://www.ah.nl/producten/product/wi523684/ah-chocoladebroodjes","2.49","1750 kJ (418 kcal)","Vet21 g","Koolhydraten47 g","null","Eiwitten7.4 g"
"1665142515-86","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Sportlife Boost focus freshmint 3-pack","https://www.ah.nl/producten/product/wi493080/sportlife-boost-focus-freshmint-3-pack","2.49","804 kJ (193 kcal)","Vet0.8 g","Koolhydraten69 g","Prijs per KG € 46,11","Eiwitten0 g"
"1665142518-87","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Knoppers Coconut bar","https://www.ah.nl/producten/product/wi493552/knoppers-coconut-bar","2.49","2170 kJ (520 kcal)","Vet30.3 g","Koolhydraten54.4 g","Prijs per KG € 12,45","Eiwitten6.7 g"
"1665142520-88","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Numove Brownie crunch","https://www.ah.nl/producten/product/wi516565/numove-brownie-crunch","2.49","1997 kJ (480 kcal)","Vet30 g","Koolhydraten21 g","Prijs per KG € 55,33","Eiwitten26 g"
"1665142523-89","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Numove Cookie dough","https://www.ah.nl/producten/product/wi516564/numove-cookie-dough","2.49","2007 kJ (482 kcal)","Vet30 g","Koolhydraten22 g","Prijs per KG € 55,33","Eiwitten25 g"
"1665142525-90","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","By Soenil Bananenchips","https://www.ah.nl/producten/product/wi518435/by-soenil-bananenchips","2.49","2264 kJ (541 kcal)","Vet34 g","Koolhydraten56 g","Prijs per KG € 24,90","Eiwitten1.8 g"
"1665142528-91","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Smartful Honey nuts","https://www.ah.nl/producten/product/wi516483/smartful-honey-nuts","1.99","2029 kJ (485 kcal)","Vet37.6 g","Koolhydraten26.1 g","Normale prijs per KG € 62,25","Eiwitten11.3 g"
"1665142530-92","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Probar Protein crunch peanut butter chocolate","https://www.ah.nl/producten/product/wi516452/probar-protein-crunch-peanut-butter-chocolate","2.49","1920 kJ (459 kcal)","Vet23 g","Koolhydraten41 g","Prijs per KG € 41,50","Eiwitten19 g"
"1665142533-93","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Probar Protein crunch coconut chocolate","https://www.ah.nl/producten/product/wi516503/probar-protein-crunch-coconut-chocolate","2.49","1870 kJ (446 kcal)","Vet18 g","Koolhydraten48 g","Prijs per KG € 41,50","Eiwitten20 g"
"1665142535-94","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Smartful Red berries","https://www.ah.nl/producten/product/wi516331/smartful-red-berries","1.99","1862 kJ (445 kcal)","Vet34.1 g","Koolhydraten24.8 g","Normale prijs per KG € 62,25","Eiwitten9.7 g"
"1665142538-95","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Mix voor vegan carrot cake","https://www.ah.nl/producten/product/wi515768/ah-mix-voor-vegan-carrot-cake","2.49","1353 kJ (321 kcal)","Vet9.6 g","Koolhydraten55 g","Prijs per KG € 6,23","Eiwitten3.2 g"
"1665142540-96","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Cake Décor Kleurstoffen regenboogtaart","https://www.ah.nl/producten/product/wi515748/cake-decor-kleurstoffen-regenboogtaart","2.49","1285 kJ (302 kcal)","Vet0.2 g","Koolhydraten75.3 g","Prijs per KG € 49,80","Eiwitten0.3 g"
"1665142543-97","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Nutella Biscuits","https://www.ah.nl/producten/product/wi514897/nutella-biscuits","2.49","2138 kJ (511 kcal)","Vet24.6 g","Koolhydraten63.3 g","Prijs per KG € 15,00","Eiwitten7.9 g"
"1665142545-98","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Proteïnereep citroensmaak","https://www.ah.nl/producten/product/wi519024/ah-proteinereep-citroensmaak","2.49","1632 kJ (392 kcal)","Vet18 g","Koolhydraten26 g","Prijs per KG € 27,67","Eiwitten20 g"
"1665142548-99","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Proteïnereep pompoenpit & dadel","https://www.ah.nl/producten/product/wi519019/ah-proteinereep-pompoenpit-en-dadel","2.49","1677 kJ (403 kcal)","Vet19 g","Koolhydraten25 g","Prijs per KG € 27,67","Eiwitten21 g"
"1665142550-100","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Vezelreep macademia & vanillesmaak","https://www.ah.nl/producten/product/wi519009/ah-vezelreep-macademia-en-vanillesmaak","2.49","2195 kJ (531 kcal)","Vet39 g","Koolhydraten16 g","Prijs per KG € 27,67","Eiwitten16 g"
"1665142552-101","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Planet Superfood Hunger control chocolade protein bar","https://www.ah.nl/producten/product/wi518757/planet-superfood-hunger-control-chocolade-protein-bar","1.87","1674 kJ (404 kcal)","Vet25 g","Koolhydraten16 g","Normale prijs per KG € 62,25","Eiwitten22 g"
"1665142555-102","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Planet Superfood Slimming salted caramel protein bar","https://www.ah.nl/producten/product/wi518750/planet-superfood-slimming-salted-caramel-protein-bar","1.87","1671 kJ (404 kcal)","Vet25 g","Koolhydraten14 g","Normale prijs per KG € 62,25","Eiwitten23 g"
"1665142558-103","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Liga Proteine reep cranberry","https://www.ah.nl/producten/product/wi505201/liga-proteine-reep-cranberry","2.49","1855 kJ (443 kcal)","Vet19 g","Koolhydraten55 g","Prijs per KG € 15,56","Eiwitten14 g"
"1665142560-104","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Handje noten amandel, dadel & abrikoos","https://www.ah.nl/producten/product/wi509377/ah-handje-noten-amandel-dadel-en-abrikoos","2.49","2139 kJ (515 kcal)","Vet36 g","Koolhydraten25 g","Prijs per KG € 17,79","Eiwitten19 g"
"1665142562-105","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Handje noten walnoot, banaan & pure choc","https://www.ah.nl/producten/product/wi509375/ah-handje-noten-walnoot-banaan-en-pure-choc","2.49","2465 kJ (595 kcal)","Vet48 g","Koolhydraten24 g","Prijs per KG € 17,79","Eiwitten13 g"
"1665142565-106","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Handje noten pinda, amandel & snackerwt","https://www.ah.nl/producten/product/wi509352/ah-handje-noten-pinda-amandel-en-snackerwt","2.49","2352 kJ (566 kcal)","Vet41 g","Koolhydraten23 g","Prijs per KG € 17,79","Eiwitten22 g"
"1665142567-107","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Handje noten pinda, amandel & edamame","https://www.ah.nl/producten/product/wi509340/ah-handje-noten-pinda-amandel-en-edamame","2.49","2373 kJ (572 kcal)","Vet42 g","Koolhydraten16 g","Prijs per KG € 17,79","Eiwitten28 g"
"1665142569-108","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Handje noten cashew, amandel & rozijn","https://www.ah.nl/producten/product/wi509335/ah-handje-noten-cashew-amandel-en-rozijn","2.49","2230 kJ (536 kcal)","Vet37 g","Koolhydraten31 g","Prijs per KG € 17,79","Eiwitten17 g"
"1665142572-109","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Verkade Hart melk","https://www.ah.nl/producten/product/wi506040/verkade-hart-melk","2.49","2333 kJ (560 kcal)","Vet35.4 g","Koolhydraten52.7 g","Prijs per KG € 18,44","Eiwitten5.9 g"
"1665142574-110","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","LU Bastogne milka kruidnoten","https://www.ah.nl/producten/product/wi505553/lu-bastogne-milka-kruidnoten","2.49","1962 kJ (467 kcal)","Vet18 g","Koolhydraten69 g","Prijs per KG € 9,96","Eiwitten6 g"
"1665142577-111","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Veganz Cracker cheese style","https://www.ah.nl/producten/product/wi507910/veganz-cracker-cheese-style","2.49","1674 kJ (398 kcal)","Vet9.7 g","Koolhydraten66 g","Prijs per KG € 24,90","Eiwitten8.1 g"
"1665142580-112","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Veganz Cracker onion","https://www.ah.nl/producten/product/wi507909/veganz-cracker-onion","2.49","1716 kJ (408 kcal)","Vet9.7 g","Koolhydraten69 g","Prijs per KG € 24,90","Eiwitten7.1 g"
"1665142582-113","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Lay's Max original","https://www.ah.nl/producten/product/wi506605/lay-s-max-original","2.49","2183 kJ (523 kcal)","Vet31 g","Koolhydraten52 g","Prijs per KG € 8,30","Eiwitten6.4 g"
"1665142584-114","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Lay's Max smoky paprika","https://www.ah.nl/producten/product/wi506604/lay-s-max-smoky-paprika","2.49","2183 kJ (524 kcal)","Vet33 g","Koolhydraten48 g","Prijs per KG € 8,30","Eiwitten6.6 g"
"1665142587-115","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Pindarotsjes karamel zeezout","https://www.ah.nl/producten/product/wi507815/ah-pindarotsjes-karamel-zeezout","2.49","2139 kJ (512 kcal)","Vet30 g","Koolhydraten48 g","Prijs per KG € 9,96","Eiwitten11 g"
"1665142589-116","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Borrel toast vijgen dadels","https://www.ah.nl/producten/product/wi505966/ah-borrel-toast-vijgen-dadels","2.49","1876 kJ (446 kcal)","Vet15 g","Koolhydraten61 g","Prijs per KG € 24,90","Eiwitten14 g"
"1665142592-117","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Verkade Hartenhuisje melk","https://www.ah.nl/producten/product/wi507730/verkade-hartenhuisje-melk","2.49","2333 kJ (560 kcal)","Vet35.4 g","Koolhydraten52.7 g","Prijs per KG € 18,44","Eiwitten5.9 g"
"1665142594-118","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Wit vlierbloesem","https://www.ah.nl/producten/product/wi507981/delicata-wit-vlierbloesem","2.49","2144 kJ (513 kcal)","Vet29 g","Koolhydraten54 g","Prijs per KG € 16,60","Eiwitten8 g"
"1665142596-119","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Melk pinda crunch","https://www.ah.nl/producten/product/wi507980/delicata-melk-pinda-crunch","2.49","2305 kJ (553 kcal)","Vet36 g","Koolhydraten46 g","Prijs per KG € 16,60","Eiwitten9.4 g"
"1665142600-120","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Puur walnoten vijg","https://www.ah.nl/producten/product/wi507979/delicata-puur-walnoten-vijg","2.49","2173 kJ (522 kcal)","Vet34 g","Koolhydraten43 g","Prijs per KG € 16,60","Eiwitten6.2 g"
"1665142603-121","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Melk kletskop","https://www.ah.nl/producten/product/wi507978/delicata-melk-kletskop","2.49","2250 kJ (539 kcal)","Vet33 g","Koolhydraten52 g","Prijs per KG € 16,60","Eiwitten7.1 g"
"1665142606-122","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Puur sinaasappel amandel","https://www.ah.nl/producten/product/wi507977/delicata-puur-sinaasappel-amandel","2.49","2195 kJ (527 kcal)","Vet33 g","Koolhydraten46 g","Prijs per KG € 16,60","Eiwitten6.3 g"
"1665142608-123","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Puur amandel kokos","https://www.ah.nl/producten/product/wi507976/delicata-puur-amandel-kokos","2.49","2285 kJ (550 kcal)","Vet39 g","Koolhydraten37 g","Prijs per KG € 16,60","Eiwitten7.8 g"
"1665142611-124","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Framboos cheesecake","https://www.ah.nl/producten/product/wi507975/delicata-framboos-cheesecake","2.49","2158 kJ (516 kcal)","Vet29 g","Koolhydraten56 g","Prijs per KG € 16,60","Eiwitten7.4 g"
"1665142613-125","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Melk stroopwafels","https://www.ah.nl/producten/product/wi507974/delicata-melk-stroopwafels","2.49","2218 kJ (532 kcal)","Vet32 g","Koolhydraten53 g","Prijs per KG € 16,60","Eiwitten6.4 g"
"1665142616-126","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Melk pecan karamel","https://www.ah.nl/producten/product/wi507973/delicata-melk-pecan-karamel","2.49","2428 kJ (583 kcal)","Vet40 g","Koolhydraten47 g","Prijs per KG € 16,60","Eiwitten6.9 g"
"1665142618-127","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Melk macadamia cashew rozijnen","https://www.ah.nl/producten/product/wi507962/delicata-melk-macadamia-cashew-rozijnen","2.49","2254 kJ (541 kcal)","Vet34 g","Koolhydraten50 g","Prijs per KG € 16,60","Eiwitten7 g"
"1665142621-128","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Delicata Wit pistache hazelnoot cranberry","https://www.ah.nl/producten/product/wi507961/delicata-wit-pistache-hazelnoot-cranberry","2.49","2285 kJ (548 kcal)","Vet35 g","Koolhydraten48 g","Prijs per KG € 16,60","Eiwitten9.4 g"
"1665142625-129","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Snaqs Seaweed Crisps Sour","https://www.ah.nl/producten/product/wi480657/snaqs-seaweed-crisps-sour","2.49","1624 kJ (384 kcal)","Vet7.1 g","Koolhydraten68.4 g","Normale prijs per KG € 62,25","Eiwitten10.9 g"
"1665142627-130","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Snaqs Seaweed Crisps BBQ","https://www.ah.nl/producten/product/wi480654/snaqs-seaweed-crisps-bbq","2.49","1624 kJ (384 kcal)","Vet7.1 g","Koolhydraten68.4 g","Normale prijs per KG € 62,25","Eiwitten10.9 g"
"1665142629-131","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Borreltoast voor kaas abrikoos","https://www.ah.nl/producten/product/wi480628/ah-borreltoast-voor-kaas-abrikoos","2.49","1884 kJ (448 kcal)","Vet15 g","Koolhydraten61 g","Prijs per KG € 24,90","Eiwitten14 g"
"1665142632-132","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Strooisnoep","https://www.ah.nl/producten/product/wi482631/ah-strooisnoep","2.49","1549 kJ (365 kcal)","Vet0.06 g","Koolhydraten89 g","Prijs per KG € 8,30","Eiwitten2 g"
"1665142634-133","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Barebells Salty Peanut Vegan","https://www.ah.nl/producten/product/wi492613/barebells-salty-peanut-vegan","2.49","1598 kJ (383 kcal)","Vet17 g","Koolhydraten38 g","Prijs per KG € 45,27","Eiwitten27 g"
"1665142637-134","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Milka Happy birthday","https://www.ah.nl/producten/product/wi493249/milka-happy-birthday","2.49","2365 kJ (567 kcal)","Vet36 g","Koolhydraten54 g","Prijs per KG € 22,64","Eiwitten5.3 g"
"1665142639-135","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Knoppers Peanut Bar","https://www.ah.nl/producten/product/wi484231/knoppers-peanut-bar","2.49","2157 kJ (517 kcal)","Vet29.7 g","Koolhydraten51.3 g","Prijs per KG € 12,45","Eiwitten10 g"
"1665142641-136","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH maatbeker 1ltr","https://www.ah.nl/producten/product/wi413850/ah-maatbeker-1ltr","2.49","null","null","null","null","null"
"1665142645-137","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Barebells Cookies & cream","https://www.ah.nl/producten/product/wi414028/barebells-cookies-en-cream","2.49","1475 kJ (353 kcal)","Vet12 g","Koolhydraten31 g","Prijs per KG € 45,27","Eiwitten37 g"
"1665142647-138","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Barebells Caramel cashew","https://www.ah.nl/producten/product/wi414027/barebells-caramel-cashew","2.49","1552 kJ (371 kcal)","Vet15 g","Koolhydraten30 g","Prijs per KG € 45,27","Eiwitten36 g"
"1665142649-139","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Doritos Nacho cheese","https://www.ah.nl/producten/product/wi436453/doritos-nacho-cheese","2.49","2092 kJ (501 kcal)","Vet26 g","Koolhydraten58 g","Prijs per KG € 9,15","Eiwitten6.5 g"
"1665142652-140","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","AH Glutenvrij Double cookies","https://www.ah.nl/producten/product/wi407850/ah-glutenvrij-double-cookies","2.49","2097 kJ (501 kcal)","Vet24 g","Koolhydraten67 g","Prijs per KG € 12,45","Eiwitten2.9 g"
"1665142654-141","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Doritos Cool american flavour","https://www.ah.nl/producten/product/wi442669/doritos-cool-american-flavour","2.49","2086 kJ (499 kcal)","Vet26 g","Koolhydraten57 g","Prijs per KG € 9,15","Eiwitten6.6 g"
"1665142657-142","https://www.ah.nl/producten/snoep-koek-chips-en-chocolade?minPrice=1.8&sortBy=-price&page=40","Bolletje Kruidnoten uitdeelzakjes","https://www.ah.nl/producten/product/wi442626/bolletje-kruidnoten-uitdeelzakjes","2.49","1855 kJ (440 kcal)","Vet11 g","Koolhydraten77 g","Prijs per KG € 8,30","Eiwitten6.4 g"
